,movie_id,original_title,tags
4707,5822,sweet sweetback's baadasssss song,"home secur system malfunctions, famili struggl surviv attack state art patrol guard believ intruders. [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] johnathanhurley jordansavag patrickryansim"
4708,408429,perfect cowboy,"insan swedish farmer escap asylum get reveng sister, husband others. reveng escapefromprison suspens [ { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] maxvonsydow trevorhoward lászlóbenedek"
4709,39141,tadpole,"personal, access look artist - kevin barnes, frontman endlessli versatil indi pop band montreal - whose pursuit make transcend music cost drive valu art human relationships. struggl around him, famili bandmat alike, he' forc reconsid futur band, beg question - realli worth it? artist band [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } , { "" "" : 1 0 4 0 2 , "" n e "" : "" u c "" } ] dottiealexand derekalmstead jasonmil"
4710,5723,once,"video show foreign polici interest american polit elites-work combin isra public relat stratgies-influ us news report middl east conflict. combin american british tv news clip observ analysts, journalist polit activists, peace, propaganda &amp; promis land provid brief histor overview, strike media comparison, examin factor distort u.s. media coverag and, turn, american public opinion. [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } ] sutjhal"
4711,28666,the woman chaser,"debut film darren aronofski mathemat geniu maximilian cohen discov link connect number realiti thu believ predict future. hacker mathematician helix headach chaostheori migrain mathemat insan geniu [ { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] seangullett markmargoli darrenaronofski"
4712,30979,the horse boy,"stori 25 year old virgin girl, look right boyfriend, realiz ""the one"" next mani years. womandirector [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] marlaschaffel mitchellwhitfield juliedavi"
4713,50497,when the lights went out,"myle divorc l.a. want love life film career. decid go 20 date find true love front camera, make first feature. patient agent, richard, find $60,000 investor, shadowi elie. myle start search, sometim tell date filmed, sometim not. eli want sex titillation, myle want ""real."" myle regularli talk old film teacher, robert mckee, wonder love possibl modern life. half-way 20 dates, myle meet elisabeth; everyth desir like him. finish 20 dates, satisfi elie, complet film without lose elisabeth? hiddencamera biographi realityshow mockumentari [ { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] mylesberkowitz tiacarrer mylesberkowitz"
4714,354624,heroes of dirt,"meteor crash quiet lake remot countrysid awaken centuries-old beast, tear nearbi town inhabitants, must fight live stop queen crab hatch armi babies. monster crab actress [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] michellesimonemil kathrynmetz brettpip"
4715,13187,a charlie brown christmas,"morgan spurlock subject diet base mcdonald' fast food three time day thirti day without exercis tri prove mani american fat obese. submit complet check-up three doctors, compar weight along way, result scari conclusion. experi health junkfood foodindustri fastfood mcdonald'srestaur [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] morganspurlock darylisaac morganspurlock"
4716,335244,antarctic edge: 70° south,"two rival gang fight control frazier park -- deadli arena competit dance-fight video game ""beat-beat revolution."" [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] jasontrost leevalmassi brandontrost"
4717,178862,aroused,"breakup boyfriend, young woman move older brother, wife, 2-year-old son. famili mumblecor christma [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] annakendrick melanielynskey joeswanberg"
4718,331745,top spin,"dr. bill cortner (jason evers) fiancée, jan compton (virginia leith), drive lab get horribl car accident. compton decapitated. cortner faze seemingli insurmount hurdle. expertis transplants, excit perform first head transplant. keep compton' head aliv lab, cortner plan groundbreak yet unorthodox surgery. first, however, need body. transplant experi mutant brain fiancé surgeon stripclub stripper carcrash laboratori independentfilm gore disembodiedhead maddoctor bmovi decapit severedhead caraccid violenc transplant armrippedoff surgeri [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] jasonev virginialeith josephgreen"
4719,1779,roger & me,"small central california town grew up, two estrang gay brother struggl reconnect recent death father. gay lgbt [ { "" "" : 1 8 , "" n e "" : "" r "" } ] markstrano frankievalenti wadegasqu"
4720,282128,an american in hollywood,"two new york film editor balanc person relationship rework movi crisis. marriagepropos relationship filmmak filmedit [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] alexkarpovski tariklow danielschecht"
4721,86812,sound of my voice,"tricia' husband daniel miss seven years. younger sister calli come live pressur mount final declar 'dead absentia.' tricia sift wreckag tri move life, calli find drawn omin tunnel near house. begin link mysteri disappearances, becom clear daniel' presum death might anyth 'natural.' ancient forc work tunnel might set sight calli tricia... daniel might suffer fate far wors death grasp. pregnanc declareddead returnedal [ { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] katiepark courtneybel mikeflanagan"
4723,84355,your sister's sister,"two best friend film comedi get reveng bulli high school. one joking. [ { "" "" : 1 8 , "" n e "" : "" r "" } ] mattjohnson owenwilliam mattjohnson"
4724,18632,a dog's breakfast,"1925, gabriela becom cook, mistress, wife nacib, bar owner small brazilian coastal town run local colonels. nacib becom tire gabriela' uneduc ways, annul marriag find bed friend tonico. polit way town modern slightli gabriela return nacib' mistress. [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] sôniabraga marcellomastroianni brunobarreto"
4725,40652,une femme mariée: suite de fragments d'un film tourné en 1964,"graduat film school, aura return new york live photograph mother, siri, sister, nadine, finish high school. aura directionless wonder go next career life. take job restaur tri unsuccess develop relationship men, includ keith, chef works, cult internet star jed. sistersisterrelationship malefemalerelationship motherdaughterrelationship youtub womandirector [ { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] lenadunham lauriesimmon lenadunham"
4726,339408,the birth of a nation,"colleg student return home halloween forc face childhood fear escap killer take refug family' ""haunt hayride"". hauntedhous slasher [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] richardtyson sherrieakin terronr.parson"
4727,266857,the work and the story,"nake ape coming-of-ag film follow three teenag road trip across pacif southwest. [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] joshwis chelseswain danielmellitz"
4728,18925,facing the giants,"associ collect visual impress across fifteen chapters: seagul porto, polit poster new york, abstract paint st. petersburg, abandon video shop cairo cat everywher look. [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } ] jemcohen"
4729,299245,the gallows,"die professor leav great-nephew collect document pertain cthulhu cult. nephew begin learn studi cult fascin grandfather. bit-by-bit begin piec togeth dread implic grandfather' inquiries, soon take investig cthulhu cult crusad own. obsess nightmar notebook cult h.p.lovecraft cthulhu grayscal [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 1 4 , "" n e "" : "" f n "" } ] mattfoy johnbolen andrewleman"
4730,985,eraserhead,"cyclone, freakshow, mermaid parade: coney island icons. chri “wonder” schoeck alway prefer coney island strongman. bend steel follow sweet, unassum schoeck parlay extraordinari strength pursuit lifelong dream. train elit group men whose hand bend, drag, twist shred metal, tackl enorm physic mental challenge, take surprisingli emot journey result. [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } ] davecarrol"
4731,34101,hollywood shuffle,"three colleg student road trip across southwest experi detour – track comput geniu alreadi hack mit expos secur faults. trio find drawn eerili isol area, suddenli everyth goe dark. one student regain consciousness, find wake nightmare. hacker supernaturalpow roadtrip independentfilm superpow boyfriendgirlfriendrelationship secretlaboratori [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] brentonthwait oliviacook williameubank"
4732,9821,the mighty,"twenti year ago, seven superstar artist left marvel comic creat company, imag comics, compani continu influenc mainstream comic pop cultur day. imag began publish - respons year creator mistreatment, chang comic forever. imag revolut tell stori imag comics, founders' work marvel, image' earli success, compani difficulti comic market implosion, ultim publisher' new gener properti like walk dead. fill color characters, film clarion call artist take control destiny. comicbook biographi comicbookartist imagecom comicbookindustri [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } ] toddmcfarlan robliefeld patrickmeaney"
4733,65448,penitentiary,"two men, opposit end social spectrum, find start new live same, small town form unlik friendship. [ { "" "" : 1 8 , "" n e "" : "" r "" } ] pauleenhoorn richmondarquett chadhartigan"
4734,18841,the lost skeleton of cadavra,"mike matt noth share everything, includ life' work, screenplay, seem escap harsh realiti hollywood machine. [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] katrinabowden jongri malcolmgoodwin"
4735,272726,dude where's my dog?,"delic told decept simpl stori group children depress small town band togeth cover tragic mistake. independentfilm [ { "" "" : 1 8 , "" n e "" : "" r "" } ] candaceevanofski donaldholden davidgordongreen"
4736,175291,cheap thrills,"two brother share hous la' fairfax district: tony' feckless actor, chri accountant. relationship rocki ground. emot swirl, toni meet us postal servic letter carrier, singl mom name kathi who' come la wyom daughter, bud actress. chri meet anna, italian beauti work state month wrangl anim movi sets. chri also befriend clive, age crusti man whose long recently-deceas wife portrait true love. clive' exampl help chri sort love life, toni grow enough see possibl kathi daughter? [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] derickmartini amyhathaway kevinjordan"
4737,80215,indie game: the movie,"group colleg student travel small texa town research legend blood lake, obscur folktal forg event surround horribl massacr comanch village. [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } ] barrycorbin brookecoleman kirkloudon"
4738,13538,straightheads,"mental challeng raymond rourk get blame frame sever kid accident kill younger brother bryce. six year later, raymond escap state mental hospit he' lock exact harsh reveng folk kill brother set up. highschool murder slasher teenag [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] kylehoskin elissadowl travislegg"
4739,51130,open secret,"martin scorsese' rockumentari intertwin footag ""the band's"" incred farewel tour probe backstag interview featur perform eric clapton, bob dylan, joni mitchell, ringo starr rock legends. 1970 music [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } , { "" "" : 1 0 4 0 2 , "" n e "" : "" u c "" } ] robbierobertson rickdanko martinscorses"
4740,270554,echo dr.,"anniversari weekend death young women' husband, five girl head cabin help friend move past husband' death. parti continu dark secret begin unravel hideou past crawl seek revenge. reveng murder [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] alisonmonda aliciamendez collinjosephn"
4741,72086,the night visitor,"summer break college, ivy, young epilept woman, struggl balanc feel fledgl boyfriend friend al crash season. independentfilm [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] zoekazan markrendal bradleyrustgray"
4742,268917,the past is a grotesque animal,"gun-sling preacher return debaucher town playa diablo seek reveng notori scorpion-venom drink bandito el sobero - lead outlaw number one bad guy. el sobero band bad bandito also return playa diablo seek reveng town sheriff. bounti hunter drag slowli behind sure confront biblic proport meet circl death. [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 7 , "" n e "" : "" w e e r n "" } ] robertbon kirpatrickthoma mikebruc"
4743,64973,"peace, propaganda & the promised land","alan musician leav busted-up band new york, new music voyage. tri stay focus fend manner distractions, includ attract good friend' girlfriend. film ""mumblecore"" genre. musician romanc independentfilm mumblecor [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] justinric rachelclift andrewbujalski"
4744,473,pi,"crew ""paranorm legends"" went film 4th season place la llorona (weep woman) reportedli seen. thing that' left 17 hour tape 2 camcorders. [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] nicholeceballo jamesezrin damircat"
4745,90414,"i love you, don't touch me!","serv jail time mysteri crime, bill karl get jail becom preoccupi figur turn police. top that, ""famili business"" rocks, motley crew crimin oper terrac feel terribl trust one another. might look like ordinari house, terrace, wall close in.. murder darkcomedi crimefamili [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] roberthil robinhil benwheatley"
4746,111794,20 dates,"conveni video store clerk dant randal sharp-witted, potty-mouth bore minds. needl customers, counter jockey play hockey roof, visit funer home deal love lives. salesclerk loser aftercreditssting [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] briano'halloran jeffanderson kevinsmith"
4747,360188,queen crab,"erot poem set fantasi young male prostitute. dream prostitut [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] bobbykendal donaldl.brook jamesbidgood"
4748,9372,super size me,"unsur next, 23-year-old marni tri best navig life colleg romant comedy. still parti like there' tomorrow, marni drag bed miser temp job can't decid whether wast time go best buddi alex, seem interested. mumblecor [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] katedollenmay markherlehi andrewbujalski"
4749,85860,the fp,"two busi executives--on avow misogynist, recent emot wound love interest--set exact reveng femal gender seek innocent, uncorrupt girl find ruin life. offic love independentfilm secretari misogynist [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] aaroneckhart stacyedward neillabut"
4750,244534,happy christmas,"fifteen year ago, washington height neighborhood dub crack-cocain capit world, today transform one vibrant, spanish-speak commun unit states. drug dealer continu disappear, violent legaci still cast shadow neighborhood residents. junior, ex-convict struggl get life back track, product legacy. younger brother manny, salutatorian high school class, embodi hope future. night graduat party, manni find face ill-fat decis could chang life forev [ { "" "" : 1 8 , "" n e "" : "" r "" } ] frankyg leominaya ericeason"
4751,33468,the brain that wouldn't die,"boredom small town life eat bill williamson alive. feel constrain claustrophob meaningless drudgeri everyday life helpless overwhelm global dissolution, bill begin descent madness. shockingli violent plan shake foundat societi paint street red blood. rampag massacr killingspre [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] brendanfletch shaunsipo uwebol"
4752,294086,tiger orange,"present day life austin, texa among social outcast misfits, predominantli twenty-someth set, use seri linear vignettes. characters, manner fit establish norms, move seamlessli one scene next, randomli come go one another' lives. moon philosophi burglar texa dream atomicbomb tent anarchist telescop ufo independentfilm cigarettesmok africanamerican writer cafe sunglass papsmear austintexa hitandrun dallastexa twentysometh referencetojackrubi dairyqueenrestaur moonwalk anarchiccomedi [ { "" "" : 3 5 , "" n e "" : "" c e "" } ] richardlinklat markjam richardlinklat"
4753,139998,supporting characters,"desper ex-con forc gather old crew one last job pay sister' debt danger local criminal. [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } ] r.l.mann tamafilianga josephmazzella"
4754,74777,absentia,"sasha tri get soon-to-b ex husband kyle laid move sex life guilt-free. date divorc sexscen sexcomedi antiromanticcomedi [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] suzilorrain jareddegado travislegg"
4755,16388,the brothers mcmullen,"jay austin want sell use car, watch out! mani victim fallen prey smile face hasti promises. austin everyth way dishonesti manipul exposed. like mani men, becom disgust mask wear lie tells. everi man' life, turn point. jay make turn, never look back. christian fathersonrelationship georgia arkofthecoven minist christianfilm repent [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 5 1 , "" n e "" : "" f l "" } ] alexkendrick alexkendrick"
4756,159770,the dirties,"all-night, drug-fuel parti abandon asylum known horrif treatment patients, group ordinari teen decid experi occult, mysteri lead violent possession. effort find help, group rush escape, find lock insid mean communication. temper flare, trust broken attempt save one friend possess demon, amateur tri perform exorcism. instead solv problem, unbeknownst them, unleash even power veng spirit, one distinct motiv want dead. teen' chanc surviv uncov asylum' deep mysteri find way late. possess [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] stephenlang kellyblatz marcusnispel"
4757,42109,"gabriela, cravo e canela","josh' life pretti much toilet. he' fail nyc indi rocker, fail book agent. find potenti small victori realli bad idea. decid purchas 1985 lazi boy ebay, like one dad josh kid. he'll drive cross-countri chair, stay emili brother' hous way, deliv father surpris birthday gift. rhett end come along ride, three peopl giant purpl puffi chair too-smal van... one go trip' end. mumblecor [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] markduplass katieaselton jayduplass"
4758,47607,tiny furniture,"creat member nairobi-bas art collect — remov name film fear repris — antholog film dramat true-lif stori kenya’ oppress lgbtq commun labour love bold act militancy. [ { "" "" : 1 8 , "" n e "" : "" r "" } ] louisbrook allanbryanweku jimchuchu"
4759,193603,hayride,"'break upwards' explor young, real-lif new york coupl who, four year battl codependency, decid intric strateg break up. base actual experi devis director/actor daryl wein actress zoe lister-jones, film loos interpret year live explor altern monogamy, mad ensues. uncensor look young love, lust, pang codependency, 'break upwards' follow charact navig others' emot across citi love. beg question: ever possibl grow apart together? independentfilm [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] zoelister-jon darylwein darylwein"
4760,84659,the naked ape,"mask vigilant charg (jason trost), cutthroat (luca till), wall (lee valmassy), shadow (sophi merkley) render powerless archenemi (jame remar) forc complet seri deadli task order save live 100 innoc civilians. fail refus cooperate, entir town destroyed. ~ jason buchanan, rovi superhero [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] jasontrost lucastil jasontrost"
4761,322745,counting,"notori baltimor crimin underground figur divin goe conni &amp; raymond marble, sleazi marri coupl make passion attempt humili seiz tabloid-given titl ""the filthiest person alive"". gay trailerpark popcultur drugdeal heroin fetish spanner excrement disgust dogdirt van independentfilm adulthumor unsimulatedsex cultclass drag hitchhik [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } ] divin davidlochari johnwat"
4762,20981,the call of cthulhu,"lose husband heroin overdose, emili wang fight overcom addict reconcil estrang son. addict recoveringdrugaddict estrangedson [ { "" "" : 1 8 , "" n e "" : "" r "" } ] maggiecheung nicknolt olivierassaya"
4763,174362,bending steel,"variou women struggl function oppress sexist societi contemporari iran. [ { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 6 9 , "" n e "" : "" f r e g n "" } ] nargessmamizadeh maryiampalvinalmani jafarpanahi"
4764,242095,the signal,"recent dump girlfirend anoth man, work job hates, thing could better peter. one night, alon apartment, knock door. life never again. homeinvas [ { "" "" : 2 7 , "" n e "" : "" h r r r "" } ] michaelparl emmaelizaregan ivankavanagh"
4765,250902,the image revolution,"wave gruesom murder sweep tokyo. connect bloodi x carv neck victims. case, murder found near victim rememb noth crime. detect takab psychologist sakuma call figur connection, investig goe nowhere... japan prostitut hotel basedonnovel hallucin interview investig murder junkyard interrog stranger psychosi recordplay mentalhospit neo-noir personalitydisord serialkil [ { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 9 6 4 8 , "" n e "" : "" e r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] kojiyakusho masatohagiwara kiyoshikurosawa"
4766,158895,this is martin bonner,"isaac angel two young latino involv south side chicago gang. secret world secret forbidden. confess haze gangmemb latino lgbt catholicpriest shakespeare'sromeoandjuliet latinolgbt ganginiti gunplay [ { "" "" : 1 8 , "" n e "" : "" r "" } ] tonysancho michaelcortez tadeogarcia"
4767,222250,a true story,"normal day sex, fun, alcohol, hormon debaucheri tabitha mimi, two over-privileg twenty-somethings. so-cal normalci get toss window devast event occur pool party. [ { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } , { "" "" : 2 7 , "" n e "" : "" h r r r "" } , { "" "" : 3 5 , "" n e "" : "" c e "" } ] sasharamo erinclin thomasl.phillip"
4768,18292,george washington,"young woman l.a. bad day: evicted, audit end produc furiou trade sex part, policeman nab someth do, demand fellatio releas her. snaps, grab gun, take uniform, leav cuf tree he' soon defenseless chat homeless man. take cop' motorcycl and, afternoon, experi cop' life. talk young man suicid plung violenc friendli encount two ""vatos."" torn self-protect others' expectations. resolut torrent feelings? gang audit policefak homeless actress [ { "" "" : 1 8 , "" n e "" : "" r "" } ] darlingnarita petergreen ashbaron-cohen"
4769,125537,smiling fish & goat on fire,"friends/fledgl entrepreneur invent devic garag reduc appar mass object place insid it, accident discov highli unexpect capabl -- one could enabl seemingli anyth want. take advantag uniqu opportun first challeng face. deal consequ next. distrust garag identitycrisi timetravel timemachin mathemat independentfilm paradox mechanicalengin [ { "" "" : 8 7 8 , "" n e "" : "" c e n c e f c n "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] shanecarruth davidsullivan shanecarruth"
4770,326576,dawn of the crescent moon,"adam, secur guard, travel california philippines, nativ land, father' funeral. arriv manila. waits, phone ring backpack; answer it, male voic tell mother sister captiv kill adam cooperate. next hour, voic send adam bus, taxi, motor tricycle, foot urban landscap busi streets, cramp apartments, fetid squatters' camp, bank, cockfight arena, church. adam' convers voic cover murder, islam, jihad, rebellion mindanao, family. adam command do? [ { "" "" : 1 0 7 6 9 , "" n e "" : "" f r e g n "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] neilldelallana"
4771,228550,raymond did it,"el mariachi want play guitar carri famili tradition. unfortunately, town tri find work anoth visitor...a killer carri gun guitar case. drug lord henchmen mistak el mariachi killer, azul, chase around town tri kill get guitar case. unitedstates–mexicobarri leg arm paperknif guitarcas [ { "" "" : 2 8 , "" n e "" : "" c n "" } , { "" "" : 8 0 , "" n e "" : "" c r e "" } , { "" "" : 5 3 , "" n e "" : "" h r l l e r "" } ] carlosgallardo jaimedehoyo robertrodriguez"
4772,13963,the last waltz,"newlyw couple' honeymoon upend arriv respect sisters. [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } ] edwardburn kerrybishé edwardburn"
4773,290391,"run, hide, die","""signed, sealed, delivered"" introduc dedic quartet civil servant dead letter offic u.s. postal system transform elit team lost-mail detectives. determin deliv seemingli undeliver take post offic unpredict world letter packag past save lives, solv crimes, reunit old loves, chang futur arriv late, alway miracul time. date loveatfirstsight narrat investig team postalwork [ { "" "" : 3 5 , "" n e "" : "" c e "" } , { "" "" : 1 8 , "" n e "" : "" r "" } , { "" "" : 1 0 7 4 9 , "" n e "" : "" r n c e "" } , { "" "" : 1 0 7 7 0 , "" n e "" : "" v v e "" } ] ericmabiu kristinbooth scottsmith"
4774,44770,the exploding girl,"ambiti new york attorney sam sent shanghai assignment, immedi stumbl legal mess could end career. help beauti reloc specialist, well-connect old-timer, clever journalist, street-smart legal assistant, sam might save job, find romance, learn appreci beauti wonder shanghai. written anonym (imdb.com). [ ] danielhenney elizacoup danielhsia"
4775,69382,the legend of god's gun,"ever sinc second grade first saw e.t. extraterrestrial, brian herzling crush drew barrymore. now, 20 year later he' decid tri fulfil lifelong dream ask date. there' one small problem: drew barrymor he's, well, brian herzlinger, broke 27-year-old aspir filmmak new jersey. obsess camcord crush dreamgirl [ { "" "" : 9 9 , "" n e "" : "" c u e n r "" } ] drewbarrymor brianherzling brianherzling"
4776,40769,mutual appreciation,"alan is a musician who leaves a busted-up band for new york, and a new musical voyage. he tries to stay focused and fends off all manner of distractions, including the attraction to his good friend's girlfriend. film of the ""mumblecore"" genre. musician romance independentfilm mumblecore [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] justinrice rachelclift andrewbujalski"
4777,220490,her cry: la llorona investigation,"crew of ""paranormal legends"" went to film their 4th season at the place where la llorona (weeping woman) was reportedly seen. only thing that's left was 17 hours of tapes and 2 camcorders. [ { "" i d "" :  2 7 ,  "" n a m e "" :  "" h o r r o r "" } ] nicholeceballos jamesezrin damircatic"
4778,42151,down terrace,"after serving jail time for a mysterious crime, bill and karl get out of jail and become preoccupied with figuring out who turned them in to the police. on top of that, the ""family business"" is on the rocks, and the motley crew of criminals who operate out of down terrace aren't feeling terribly trusting of one another. it might look like an ordinary house, but at down terrace, the walls are closing in.. murder darkcomedy crimefamily [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  2 8 ,  "" n a m e "" :  "" a c t i o n "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] roberthill robinhill benwheatley"
4779,2292,clerks,"convenience and video store clerks dante and randal are sharp-witted, potty-mouthed and bored out of their minds. so in between needling customers, the counter jockeys play hockey on the roof, visit a funeral home and deal with their love lives. salesclerk loser aftercreditsstinger [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] briano'halloran jeffanderson kevinsmith"
4780,42497,pink narcissus,"an erotic poem set in the fantasies of a young male prostitute. dream prostitution [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  1 0 7 4 9 ,  "" n a m e "" :  "" r o m a n c e "" } ] bobbykendall donaldl.brooks jamesbidgood"
4781,33693,funny ha ha,"unsure of what to do next, 23-year-old marnie tries her best to navigate life after college in this romantic comedy. still partying like there's no tomorrow, marnie drags herself out of bed for her miserable temp job and can't decide whether she's wasting her time going after best buddy alex, who doesn't seem to be interested. mumblecore [ { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ,  { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ] katedollenmayer markherlehy andrewbujalski"
4782,14585,in the company of men,"two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and ruining her life. office love independentfilm secretary misogynist [ { "" i d "" :  3 5 ,  "" n a m e "" :  "" c o m e d y "" } ,  { "" i d "" :  1 8 ,  "" n a m e "" :  "" d r a m a "" } ] aaroneckhart stacyedwards neillabute"
